image;height;width;type;original_dataset;scenario;airport;runway;time_to_landing;weather;night;time;slant_distance;along_track_distance;height_above_runway;lateral_path_angle;vertical_path_angle;yaw;pitch;roll;watermark_height;x_A;y_A;x_B;y_B;x_C;y_C;x_D;y_D;bbox_area;bbox_area_ratio;approach;label;split
LARD_train_BIRK_LFST/images/BIRK_13_500_234.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/06/2020 16:49;1.71;1.71;626.24;-0.21;3.15;106.84046699353036;83.07547545006722;3.144080348932202;300.0;1773;1021;1738;1022;1775;1076;1726;1079;2842;0.00043842436269573285;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_235.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 14:50;1.68;1.68;671.88;-0.17;3.43;114.94570436135282;82.71335304041735;-4.371862107273821;300.0;1291;1045;1326;1048;1274;1105;1323;1109;3328;0.0005133977055071777;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_236.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 16:13;1.68;1.67;677.22;-1.49;3.48;120.29157181752106;86.69636651453924;0.7262150160405243;300.0;1094;1281;1129;1281;1136;1342;1184;1342;5490;0.0008469210947218767;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_237.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 12:14;1.66;1.66;536.6;-1.36;2.77;113.40345704333237;85.91556435988402;-1.4449564044846157;300.0;1497;1207;1532;1208;1532;1257;1582;1259;4420;0.0006818563276267203;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_238.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/06/2020 13:07;1.64;1.64;567.07;0.71;2.96;123.7267978449696;86.1808580384534;3.1202430035373885;300.0;729;1252;693;1254;716;1307;665;1310;3712;0.0005726359022964674;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_239.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 11:29;1.61;1.61;601.87;-0.33;3.19;113.62062913600128;84.67027676750281;1.1135861088362025;300.0;1424;1141;1388;1142;1443;1199;1392;1200;3245;0.0005005936160969927;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_240.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/07/2020 10:22;1.61;1.61;619.32;-0.17;3.29;118.76066551322494;84.90310461928932;5.844264346695888;300.0;1092;1176;1057;1180;1112;1234;1062;1240;3520;0.0005430168039018226;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_241.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/07/2020 15:13;1.6;1.6;645.84;-0.45;3.45;115.38139864672128;86.03844909558957;12.02214448643913;300.0;1313;1217;1278;1224;1348;1274;1299;1285;4760;0.0007343068143672374;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_242.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/05/2020 17:01;1.6;1.6;532.37;-0.99;2.85;108.78233573781372;88.23552926611069;-3.806652625266453;300.0;1737;1376;1773;1378;1760;1431;1812;1434;4350;0.0006710576980036727;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_243.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 17:44;1.6;1.59;575.46;1.4;3.09;120.392486068487;86.50181311631924;-3.254310306493741;300.0;842;1227;879;1229;784;1281;835;1284;5415;0.0008353511344114685;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_244.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/07/2020 16:52;1.59;1.59;603.88;1.09;3.25;115.9031770544558;83.1638795299735;-3.870133973319685;300.0;1150;1051;1186;1054;1101;1109;1152;1112;5185;0.0007998699227928835;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_245.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 17:33;1.58;1.58;595.29;-0.39;3.21;116.63251250326574;84.48533230140478;2.517598710298695;300.0;1245;1133;1209;1135;1268;1192;1217;1194;3599;0.0005552038287621191;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_246.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/07/2020 14:34;1.58;1.58;613.38;-0.93;3.32;110.01575384650968;82.61750808826645;-3.1611233122194733;300.0;1677;1053;1714;1055;1697;1117;1750;1121;4964;0.0007657771064115475;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_247.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/06/2020 14:32;1.58;1.57;606.67;0.34;3.29;116.4831831616572;86.67228006987081;-0.7527579013175746;300.0;1164;1267;1200;1267;1143;1328;1195;1328;3477;0.0005363833599905219;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_248.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/06/2020 12:33;1.57;1.56;588.39;1.29;3.21;111.3632081918179;86.34101945460289;5.467877466296116;300.0;1412;1226;1376;1229;1380;1289;1329;1294;5644;0.0008706780798925814;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_249.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/06/2020 13:02;1.56;1.56;583.06;-0.19;3.19;119.33331633139852;87.12520297428937;-0.1150919059980092;300.0;1040;1289;1077;1289;1039;1349;1091;1349;3120;0.0004813103489129791;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_250.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 16:17;1.56;1.56;511.61;-0.25;2.8;113.3685796814436;82.22001202260515;1.0943126544002333;300.0;1430;975;1394;976;1448;1028;1395;1029;2916;0.0004498400568686689;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_251.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/04/2020 12:08;1.55;1.55;620.78;-0.24;3.41;119.68004635380574;85.12889308079092;-1.3581128039832238;300.0;1027;1177;1063;1177;1026;1241;1078;1242;3380;0.0005214195446557274;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_252.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/05/2020 13:48;1.54;1.54;616.85;-0.01;3.41;111.57233275666562;85.80218998165005;-9.9093001081808;300.0;1499;1268;1535;1274;1480;1330;1532;1340;3960;0.0006108939043895504;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_253.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/05/2020 15:44;1.52;1.52;554.46;0.54;3.11;116.88620069216311;87.92909791073171;-0.997366817948958;300.0;1121;1331;1158;1331;1092;1390;1146;1391;3960;0.0006108939043895504;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_254.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/04/2020 11:29;1.5;1.5;589.96;-0.57;3.34;121.55814083452027;84.5925808675349;4.761456001377316;300.0;964;1166;926;1169;998;1228;944;1233;4824;0.0007441798471654522;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_256.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/06/2020 11:00;1.47;1.47;550.37;0.4;3.17;111.07462470619396;82.21841694722012;3.977013411431707;300.0;1494;975;1456;978;1491;1039;1436;1043;3944;0.0006084256461899967;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_257.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/05/2020 13:04;1.47;1.46;453.74;-1.68;2.63;112.91375709208543;88.28446773282674;2.3402079591641938;300.0;1591;1316;1553;1317;1666;1365;1610;1368;5876;0.0009064678237861106;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_258.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/05/2020 15:03;1.44;1.44;498.11;-0.62;2.93;128.24512189828684;86.16225659665454;3.473410134729094;300.0;575;1259;535;1262;613;1316;555;1320;4758;0.0007339982820922931;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_259.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/06/2020 15:36;1.39;1.39;536.95;-0.21;3.26;117.88161758729092;88.15928248778584;-3.233618784249692;300.0;1125;1345;1165;1347;1120;1412;1179;1415;4130;0.0006371191477598088;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_260.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 12:29;1.38;1.37;534.19;-0.48;3.27;113.27760539421404;83.72748259327372;1.7451496222762763;300.0;1458;1080;1417;1081;1488;1148;1429;1150;4970;0.0007667027032363801;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_261.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 15:22;1.38;1.37;496.32;-0.65;3.04;119.73010678525148;87.90286940970083;5.394203123819383;300.0;1098;1337;1058;1341;1140;1396;1081;1402;5330;0.0008222385127263392;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_264.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/07/2020 13:34;1.34;1.34;494.22;-0.72;3.1;124.14961280506058;89.36053863694457;-2.443627972134748;300.0;795;1396;836;1398;813;1464;874;1466;5530;0.000853091740220761;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_265.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/05/2020 10:07;1.32;1.31;486.94;-0.32;3.1;119.46505849181568;88.21461750650869;1.6942354061995557;300.0;1084;1349;1043;1350;1110;1415;1048;1417;4556;0.0007028365223229272;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_272.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/07/2020 13:49;1.23;1.23;521.2;-0.03;3.53;116.61163135730811;83.92468324274488;-0.1870717657196881;300.0;1185;1107;1229;1107;1175;1187;1241;1187;5280;0.0008145252058527338;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_274.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/06/2020 17:28;1.22;1.22;514.78;-0.36;3.5;113.27302428467615;84.67331221515667;0.4929366411963775;300.0;1456;1148;1413;1149;1485;1228;1418;1229;5832;0.0008996801137373378;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_275.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 15:46;1.21;1.21;432.04;-0.1;2.96;110.5920574612244;86.90916262399655;-9.323459973799151;300.0;1537;1310;1581;1317;1510;1374;1576;1385;5325;0.0008214671820389787;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_276.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/04/2020 14:06;1.2;1.2;472.92;-0.11;3.27;107.91807139982384;82.39245831170453;-1.2558813537345015;300.0;1720;1015;1765;1016;1710;1092;1779;1094;5451;0.0008409047153604644;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_280.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/04/2020 16:34;1.15;1.14;412.05;-0.29;2.96;122.24601457673248;88.2304513283254;-3.6053076491972247;300.0;873;1314;918;1317;871;1385;942;1389;5325;0.0008214671820389787;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_292.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/06/2020 15:16;1.06;1.06;403.63;-0.26;3.1;114.98991643921984;82.827055643631;-0.7069860277183675;300.0;1306;1018;1353;1019;1305;1098;1381;1099;6156;0.0009496623422783011;BIRK 13;0;train
LARD_train_BIRK_LFST/images/BIRK_13_500_439.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/06/2020 11:16;0.15;0.15;106.31;0.16;3.17;118.77815218779992;85.745440176085;5.547893145054354;300.0;1088;1145;986;1155;1244;1447;710;1502;190638;0.029408987915407855;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_440.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/06/2020 10:33;0.15;0.15;99.52;-0.26;2.98;118.76580360614967;84.16431987976539;6.156465619354634;300.0;1134;1042;1031;1053;1528;1298;995;1358;168428;0.025982737002152322;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_441.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 12:14;0.14;0.14;97.24;-0.21;3.05;109.48722008007805;84.10006247842627;4.583000010813296;300.0;1691;992;1584;1000;2105;1297;1497;1338;210368;0.03245265880773256;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_442.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/04/2020 11:26;0.14;0.14;92.93;0.33;2.92;119.18337477820384;84.4421231906712;2.684104812108354;300.0;1047;1055;941;1060;1101;1368;499;1400;207690;0.03203953409158225;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_443.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/07/2020 10:53;0.13;0.13;93.67;0.04;2.99;108.513198812288;83.85721313849844;-3.212687275455188;300.0;1648;1037;1756;1043;1341;1350;1966;1394;223125;0.03442063192346425;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_444.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 14:32;0.12;0.12;90.86;-0.19;3.02;117.15369157412192;86.54170927493108;-2.9327534018761354;300.0;1154;1168;1261;1174;991;1518;1666;1551;258525;0.0398816531899769;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_445.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/06/2020 14:02;0.12;0.11;83.95;-0.27;2.83;119.57358453436927;85.82755688998887;-1.2941431062753137;300.0;1018;1120;1126;1123;922;1465;1622;1475;248500;0.03833513516181901;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_446.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/04/2020 11:19;0.11;0.11;87.25;-0.33;2.96;118.59989136790897;84.2591321864346;-9.202216641992946;300.0;1127;1014;1234;1032;1022;1368;1723;1477;324563;0.05006908037636001;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_447.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 12:05;0.11;0.11;88.58;-0.07;3.05;114.3849919277557;86.33299567917499;2.575594927300969;300.0;1394;1151;1286;1156;1782;1521;1041;1552;297141;0.045838794354599845;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_448.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 14:47;0.11;0.11;79.18;-0.19;2.75;113.1107112132976;86.66970422748716;11.563910675698963;300.0;1459;1121;1352;1143;2002;1374;1255;1523;300294;0.0463251954860494;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_449.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/04/2020 10:20;0.08;0.08;70.28;-0.56;2.72;119.63970691367088;86.79440146730443;-3.311519307756379;300.0;1060;1165;1173;1171;1225;1615;2221;1663;578178;0.08919328683134885;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_450.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/07/2020 16:01;0.07;0.07;71.06;0.41;2.82;111.70364645517516;88.26553524190817;-5.966959085803555;300.0;1386;1280;1500;1292;362;1649;1439;1774;562172;0.08672410303497029;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_451.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 16:29;0.07;0.07;72.4;-0.22;2.87;119.2161050258174;80.8527180254258;-2.556066106077517;300.0;1046;812;1161;817;804;1299;1889;1338;570710;0.08804122731670715;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_452.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/04/2020 11:38;0.07;0.06;72.06;-0.31;2.97;116.55088605704528;88.093195256075;-12.822158086254232;300.0;1214;1250;1327;1276;968;1778;2193;2054;984900;0.15193671879627985;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_453.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/06/2020 13:04;0.07;0.06;76.19;-0.16;3.14;112.38569731662848;86.70026157767711;-0.8929189261073487;300.0;1425;1178;1542;1180;1072;1773;2353;1808;807030;0.12449740092411588;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_454.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/08/2020 15:21;0.05;0.05;69.82;-0.21;3.03;119.16875581992532;88.87549764755312;4.765291617373228;300.0;1142;1307;1024;1317;2257;1893;728;2040;1120757;0.1728948534348281;BIRK 13;1;train
LARD_train_BIRK_LFST/images/BIRK_13_500_456.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_13_500;BIRK;13;;;;01/07/2020 10:44;0.05;0.05;67.63;-0.24;3.03;120.9478207139944;90.1328647712412;-2.542435663421714;300.0;922;1360;1041;1365;538;2134;2293;2174;1428570;0.2203799760085303;BIRK 13;1;train
LARD_train_BIRK_LFST/images/LFST_05_500_000.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/07/2020 12:35;4.13;4.13;1171.88;-0.95;2.57;45.66679521989024;82.00416355453997;5.795282015048203;300.0;1428;957;1413;958;1453;993;1434;995;1520;0.0002344845289576052;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_001.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/07/2020 13:01;4.12;4.12;1320.03;0.44;2.9;45.20672098918535;84.38958677303076;-4.704692418711283;300.0;1402;1151;1417;1153;1387;1193;1406;1195;1320;0.00020363130146318345;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_002.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/04/2020 10:02;4.12;4.11;1150.28;-1.03;2.54;55.48167423077717;88.3778061211456;-2.82283245831291;300.0;868;1340;883;1341;884;1378;904;1379;1404;0.00021658965701084059;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_003.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/08/2020 13:05;4.11;4.1;1218.94;1.54;2.69;47.09409161794064;85.69844033657955;-6.049326028922021;300.0;1218;1204;1233;1205;1181;1240;1200;1242;1976;0.00030482988764488674;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_004.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/08/2020 16:15;4.09;4.08;1220.95;1.33;2.71;50.43088945140825;84.86616422379502;10.787146159842484;300.0;1008;1194;993;1197;991;1239;972;1242;1728;0.0002665718855518038;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_005.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/06/2020 15:05;4.08;4.06;1308.92;2.11;2.92;47.97498662541011;87.72776249623493;0.3077094369376212;300.0;1117;1336;1132;1336;1073;1380;1092;1380;2596;0.00040047489287759413;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_006.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/06/2020 12:16;4.07;4.06;1222.31;0.85;2.72;58.40344505020978;87.54623176581015;-3.83504821578432;300.0;572;1275;588;1276;550;1315;570;1316;1558;0.00024034664218154533;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_007.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/04/2020 11:49;4.04;4.03;1258.31;1.56;2.82;45.3949984076809;83.4106644512588;1.4052843453927013;300.0;1299;1072;1314;1072;1286;1115;1266;1116;2112;0.0003258100823410935;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_008.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/08/2020 10:03;4.03;4.02;1257.27;-2.47;2.83;50.09114480634541;84.36679374298807;-0.8221908680650971;300.0;1284;1132;1299;1132;1331;1175;1351;1176;2948;0.0004547765732677764;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_009.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/07/2020 17:44;4.03;4.02;1305.52;-0.56;2.94;60.43089953236705;84.6816149629837;2.00812572949839;300.0;548;1182;532;1183;564;1226;544;1227;1440;0.0002221432379598365;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_010.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/05/2020 17:53;4.02;4.02;1244.78;0.84;2.8;49.18134619763823;84.4510374547455;-4.123811922949622;300.0;1139;1129;1155;1130;1117;1170;1137;1171;1596;0.00024620875540548544;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_011.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/08/2020 12:06;4.02;4.01;1267.78;1.65;2.86;37.48989839812519;88.77571838517909;2.0477058943961994;300.0;1775;1377;1791;1377;1740;1421;1760;1421;2244;0.0003461732124874119;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_012.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/08/2020 10:17;4.01;4.0;1219.83;1.21;2.76;51.48158619791625;87.97582681328069;-0.7403168599064079;300.0;965;1340;980;1340;937;1381;957;1381;1763;0.00027197120036332763;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_013.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/07/2020 17:46;4.01;4.0;1191.69;1.8;2.7;50.821394622110255;85.32383459719402;-4.417734510826824;300.0;978;1163;994;1164;936;1201;956;1202;2262;0.00034895000296190985;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_014.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/05/2020 13:06;4.0;4.0;1231.86;0.83;2.79;43.590939183815294;83.30424533707352;7.377888771756345;300.0;1439;1036;1424;1038;1430;1080;1410;1083;1363;0.00021026474537448413;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_015.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/08/2020 16:47;4.0;3.99;1308.42;-2.28;2.97;49.844530820171336;85.7762260024328;-0.5981250734791376;300.0;1285;1222;1300;1222;1329;1267;1349;1267;2880;0.000444286475919673;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_016.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/08/2020 13:09;3.99;3.98;1224.28;-2.2;2.79;51.68089156286645;91.18019882312537;4.757224417814129;300.0;1202;1537;1187;1538;1253;1575;1233;1576;2574;0.00039708103785320774;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_017.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/04/2020 17:47;3.98;3.98;1365.07;0.79;3.11;55.616883919245;86.37353744458113;2.410101768725803;300.0;757;1284;742;1285;745;1333;725;1334;1600;0.0002468258199553739;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_018.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/06/2020 16:42;3.98;3.97;1152.3;-1.64;2.62;48.55292063205026;83.64775137427026;-1.1478068746679544;300.0;1325;1081;1341;1081;1356;1121;1376;1122;2091;0.00032257049345417926;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_019.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/06/2020 15:49;3.97;3.97;1104.18;0.62;2.52;49.53480654030424;86.85881524426176;-8.49033254411763;300.0;1128;1250;1143;1252;1108;1285;1127;1288;1330;0.00020517396283790455;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_020.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/06/2020 12:49;3.96;3.94;1296.91;3.46;2.97;48.9044648650821;83.97537982516742;-2.1335740676192865;300.0;984;1105;999;1106;908;1148;928;1149;4004;0.0006176816144383232;LFST 5;0;train
LARD_train_BIRK_LFST/images/LFST_05_500_021.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;LFST_05_500;LFST;5;;;;01/07/2020 14:34;3.93;3.91;1399.15;-2.81;3.23;43.43814616849998;86.97795834534422;0.0240013643620725;300.0;1700;1306;1716;1306;1757;1356;1778;1356;3900;0.0006016379361412238;LFST 5;0;train
