index,image,height,width,type,original_dataset,scenario,airport,runway,time_to_landing,weather,night,time,slant_distance,along_track_distance,height_above_runway,lateral_path_angle,vertical_path_angle,yaw,pitch,roll,watermark_height,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D,bbox_area,bbox_area_ratio,approach,label,split
176,LARD_test_synth/images/KIAH_08L_35_27.jpeg,2648,2448,earth_studio,LARD_test_synth,KIAH_08L_35,KIAH,08L,,,,2020-06-01 23:00:01,0.13,0.13,97.25,0.17,3.16,87.54095182342809,86.28704761304996,-2.0934532665119683,300.0,1364,936,1416,937,930,1328,1584,1340,264216,0.0407595817783306,,1,test
171,LARD_test_synth/images/HTDA_5_35_28.jpeg,2648,2448,earth_studio,LARD_test_synth,HTDA_5_35,HTDA,5,,,,2020-04-01 12:01:01,0.09,0.09,82.47,0.34,3.05,41.846789764549264,89.57679927043635,1.6361641045692168,300.0,1444,1324,1398,1326,2259,1795,1356,1812,440664,0.0679795332030093,,1,test
335,LARD_test_synth/images/LICJ_02_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,LICJ_02_35,LICJ,02,,,,2020-07-01 14:00:01,0.12,0.12,69.95,-0.05,2.34,10.362874894167993,85.06400504786924,1.6131632519510668,300.0,2072,1032,2002,1034,2464,1344,1722,1347,233730,0.0360566243113559,,1,test
290,LARD_test_synth/images/LFSB_33_35_28.jpeg,2648,2448,earth_studio,LARD_test_synth,LFSB_33_35,LFSB,33,,,,2020-07-01 12:00:01,0.13,0.13,92.04,-0.18,2.91,-34.966696010150656,90.8939125312802,-7.321507320632427,300.0,1751,1484,1820,1493,1205,1768,2032,1890,335762,0.0517967068499101,,1,test
609,LARD_test_synth/images/YBBN_01_35_24.jpeg,2648,2448,earth_studio,LARD_test_synth,YBBN_01_35,YBBN,01,,,,2020-06-01 08:00:01,0.17,0.17,97.71,-0.93,2.78,26.23637097671608,85.77680629243645,5.997995942122597,300.0,1309,1092,1270,1096,2110,1311,1628,1361,225960,0.0348579764231976,,1,test
360,LARD_test_synth/images/LICJ_25_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,LICJ_25_35,LICJ,25,,,,2020-05-01 14:01:01,0.13,0.13,71.2,-0.17,2.3,-109.99154582443111,82.88310810712504,-5.261949183141477,300.0,1050,911,1113,917,756,1180,1605,1252,289509,0.0446614351934127,,1,test
50,LARD_test_synth/images/DAAS_9_35_28.jpeg,2648,2448,earth_studio,LARD_test_synth,DAAS_9_35,DAAS,9,,,,2020-05-01 13:00:01,0.11,0.11,93.86,0.57,3.19,89.07519974723996,85.83111226050995,-12.19470297668452,300.0,1146,1089,1196,1099,1204,1544,1909,1693,460852,0.0710938579862962,,1,test
323,LARD_test_synth/images/LGSM_9_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,LGSM_9_35,LGSM,9,,,,2020-06-01 14:01:01,0.09,0.09,77.45,-0.48,2.84,84.74879811633676,85.26488560490601,-2.466538156951092,300.0,1727,1105,1799,1109,837,1480,1679,1536,414622,0.0639621344509606,,1,test
70,LARD_test_synth/images/EHAM_18R_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-06-01 12:01:01,0.17,0.17,90.95,0.19,2.57,-178.58050459750305,83.96754845084784,8.505911732387506,300.0,1314,973,1262,981,1761,1189,1120,1282,198069,0.030555339582963,,1,test
579,LARD_test_synth/images/VOTV_32_35_27.jpeg,2648,2448,earth_studio,LARD_test_synth,VOTV_32_35,VOTV,32,,,,2020-08-01 08:00:01,0.08,0.08,71.88,-0.12,2.79,-44.061338128476486,89.33341925710037,2.022279180981413,300.0,1262,1308,1211,1310,1916,1778,879,1815,525759,0.0811068101711983,,1,test
387,LARD_test_synth/images/LOWL_8_35_27.jpeg,2648,2448,earth_studio,LARD_test_synth,LOWL_8_35,LOWL,8,,,,2020-05-01 12:01:01,0.07,0.06,73.61,0.1,3.02,89.56684916972223,88.17242415506355,2.7676318008486698,300.0,1099,1256,1025,1260,1783,1825,89,1923,1129898,0.1743050001974606,,1,test
10,LARD_test_synth/images/CYVR_08L_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,CYVR_08L_35,CYVR,08L,,,,2020-08-01 23:01:01,0.25,0.25,120.06,0.91,2.73,103.99244295175704,83.71457275763497,3.070101948116898,300.0,1413,1083,1352,1088,1271,1325,840,1360,158721,0.0244852756057105,,1,test
386,LARD_test_synth/images/LOWL_8_35_26.jpeg,2648,2448,earth_studio,LARD_test_synth,LOWL_8_35,LOWL,8,,,,2020-05-01 15:01:01,0.09,0.09,80.02,0.03,3.0,84.62663149998242,88.16946324254731,-5.365815173536223,300.0,1333,1262,1406,1269,668,1685,1923,1810,687740,0.106094993385068,,1,test
308,LARD_test_synth/images/LGSM_27_35_27.jpeg,2648,2448,earth_studio,LARD_test_synth,LGSM_27_35,LGSM,27,,,,2020-08-01 15:01:01,0.07,0.07,83.4,-0.22,3.3,-82.20707875963608,85.73231175275255,-4.83449436121818,300.0,980,1087,1051,1093,117,1620,1229,1695,676096,0.1042987184803427,,1,test
523,LARD_test_synth/images/SEQM_18_35_28.jpeg,2648,2448,earth_studio,LARD_test_synth,SEQM_18_35,SEQM,18,,,,2020-07-01 17:01:01,0.04,0.04,67.19,0.08,3.05,177.71968245303256,87.54908419437457,-1.5067511588821958,300.0,1196,1161,1232,1162,76,1983,1942,2030,1621554,0.2501508722824477,,1,test
650,LARD_test_synth/images/ZBAA_18L_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,ZBAA_18L_35,ZBAA,18L,,,,2020-05-01 10:01:01,0.08,0.08,99.99,0.23,3.91,174.30469099340857,85.26544220087992,11.398020521325694,300.0,1172,1089,1123,1093,2154,1709,843,1822,960963,0.1482440502636099,,1,test
324,LARD_test_synth/images/LGSM_9_35_30.jpeg,2648,2448,earth_studio,LARD_test_synth,LGSM_9_35,LGSM,9,,,,2020-07-01 15:00:01,0.09,0.09,81.15,0.11,3.01,93.7524364903226,87.02104377102997,8.05011843220998,300.0,1282,1180,1212,1190,1878,1570,985,1695,459895,0.0709462252927354,,1,test
396,LARD_test_synth/images/LSZH_34_35_28.jpeg,2648,2448,earth_studio,LARD_test_synth,LSZH_34_35,LSZH,34,,,,2020-06-01 12:00:01,0.09,0.09,101.89,-0.11,3.83,-35.010820908191754,87.53457835663284,-0.3260567686821989,300.0,1793,1212,1850,1212,1106,1825,2306,1873,793200,0.1223639002428766,,1,test
336,LARD_test_synth/images/LICJ_02_35_30.jpeg,2648,2448,earth_studio,LARD_test_synth,LICJ_02_35,LICJ,02,,,,2020-06-01 13:01:01,0.08,0.08,92.42,0.26,3.59,18.59691350114143,87.52266167555777,4.920035616639513,300.0,1536,1186,1467,1192,1755,1792,730,1860,690850,0.1065747610726062,,1,test
3,LARD_test_synth/images/CYUL_24R_35_32.jpeg,2648,2448,earth_studio,LARD_test_synth,CYUL_24R_35,CYUL,24R,,,,2020-08-01 18:01:01,0.08,0.08,69.79,0.1,2.7,-133.30237378003412,87.33100381286106,-3.308585092036183,300.0,1142,1011,1202,1015,342,1437,1703,1513,683222,0.105398018975969,,1,test
216,LARD_test_synth/images/LEMD_14L_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,LEMD_14L_35,LEMD,14L,,,,2020-08-01 13:01:01,0.14,0.14,102.64,0.09,3.18,140.1906381302373,86.89169646180078,-6.11310359407014,300.0,1338,1203,1399,1210,1008,1548,1782,1633,332820,0.0513428558734672,,1,test
